Date,Year,Month,Recession,Consumer_Confidence,Seasonality_Weight,Price,Advertising_Expenditure,Competition,GDP,Growth_Rate,unemployment_rate,Automobile_Sales,Vehicle_Type,City
1984-09-30,1984,Sep,0,79.2,0.92,17013,4391.0,4,53.23,0.23,2.5,6070.0,SuperMiniCar,New York
1984-09-30,1984,Sep,0,79.2,0.76,78792,4391.0,4,53.23,0.23,2.5,6073.0,Sports,New York
1984-09-30,1984,Sep,0,79.2,0.97,58808,4391.0,4,53.23,0.23,2.5,6075.0,ExecutiveCar,New York
1984-10-31,1984,Oct,0,87.16,0.68,53974,3965.0,4,70.08,0.24,2.0,1701.0,ExecutiveCar,Georgia
1984-10-31,1984,Oct,0,87.16,0.61,19433,3965.0,4,70.08,0.24,2.0,1720.0,SuperMiniCar,Georgia
1984-10-31,1984,Oct,0,87.16,0.64,25392,3965.0,4,70.08,0.24,2.0,1782.0,SmallFamilyCar,Georgia
1984-10-31,1984,Oct,0,87.16,0.65,32060,3965.0,4,70.08,0.24,2.0,1732.0,MediumFamilyCar,Georgia
1984-11-30,1984,Nov,0,113.34,0.84,27693,4643.0,3,20.13,-2.48,1.5,2167.0,SmallFamilyCar,New York
1984-11-30,1984,Nov,0,113.34,0.9,53267,4643.0,3,20.13,-2.48,1.5,2227.0,ExecutiveCar,New York
1984-11-30,1984,Nov,0,113.34,0.88,16389,4643.0,3,20.13,-2.48,1.5,2154.0,SuperMiniCar,New York
1984-11-30,1984,Nov,0,113.34,0.87,35287,4643.0,3,20.13,-2.48,1.5,2181.0,MediumFamilyCar,New York
1984-12-31,1984,Dec,0,103.18,1.22,21182,2855.0,4,28.43,0.29,2.1,9608.0,SmallFamilyCar,Illinois
1984-12-31,1984,Dec,0,103.18,1.15,78433,2855.0,4,28.43,0.29,2.1,7573.0,Sports,Illinois
1984-12-31,1984,Dec,0,103.18,1.39,18566,2855.0,4,28.43,0.29,2.1,9599.0,SuperMiniCar,Illinois
1984-12-31,1984,Dec,0,103.18,1.07,31619,2855.0,4,28.43,0.29,2.1,9653.0,MediumFamilyCar,Illinois
1985-01-31,1985,Jan,0,120.42,0.38,50825,2372.0,3,35.38,0.2,2.9,1729.0,ExecutiveCar,Georgia
1985-01-31,1985,Jan,0,120.42,0.44,38512,2372.0,3,35.38,0.2,2.9,1771.0,MediumFamilyCar,Georgia
1985-01-31,1985,Jan,0,120.42,0.49,19702,2372.0,3,35.38,0.2,2.9,1756.0,SuperMiniCar,Georgia
1985-02-28,1985,Feb,0,104.85,0.35,15165,4911.0,7,36.97,0.04,1.1,2004.0,SuperMiniCar,Illinois
1985-02-28,1985,Feb,0,104.85,0.39,77513,4911.0,7,36.97,0.04,1.1,2016.0,Sports,Illinois
1985-02-28,1985,Feb,0,104.85,0.41,57668,4911.0,7,36.97,0.04,1.1,2038.0,ExecutiveCar,Illinois
1985-02-28,1985,Feb,0,104.85,0.48,23223,4911.0,7,36.97,0.04,1.1,2034.0,SmallFamilyCar,Illinois
1985-02-28,1985,Feb,0,104.85,0.35,31342,4911.0,7,36.97,0.04,1.1,2044.0,MediumFamilyCar,Illinois
1985-03-31,1985,Mar,0,101.45,0.89,32832,4850.0,8,36.34,-0.02,1.1,6394.0,MediumFamilyCar,Illinois
1985-03-31,1985,Mar,0,101.45,0.81,27138,4850.0,8,36.34,-0.02,1.1,6442.0,SmallFamilyCar,Illinois
1985-03-31,1985,Mar,0,101.45,0.88,55745,4850.0,8,36.34,-0.02,1.1,6382.0,ExecutiveCar,Illinois
1985-03-31,1985,Mar,0,101.45,0.83,72612,4850.0,8,36.34,-0.02,1.1,6408.0,Sports,Illinois
1985-03-31,1985,Mar,0,101.45,0.94,16567,4850.0,8,36.34,-0.02,1.1,6458.0,SuperMiniCar,Illinois
1985-04-30,1985,Apr,0,117.14,1.0,15728,1872.0,3,65.14,0.44,1.4,2852.0,SuperMiniCar,Georgia
1985-04-30,1985,Apr,0,117.14,1.0,32824,1872.0,3,65.14,0.44,1.4,2853.0,MediumFamilyCar,Georgia
1985-04-30,1985,Apr,0,117.14,1.0,77041,1872.0,3,65.14,0.44,1.4,2844.0,Sports,Georgia
1985-04-30,1985,Apr,0,117.14,1.0,22667,1872.0,3,65.14,0.44,1.4,2854.0,SmallFamilyCar,Georgia
1985-05-31,1985,May,0,110.1,0.82,26331,2252.0,6,53.91,-0.21,1.0,3361.0,SmallFamilyCar,Georgia
1985-05-31,1985,May,0,110.1,1.0,31994,2252.0,6,53.91,-0.21,1.0,3330.0,MediumFamilyCar,Georgia
1985-05-31,1985,May,0,110.1,0.97,17043,2252.0,6,53.91,-0.21,1.0,3371.0,SuperMiniCar,Georgia
1985-05-31,1985,May,0,110.1,0.8,59708,2252.0,6,53.91,-0.21,1.0,3338.0,ExecutiveCar,Georgia
1985-06-30,1985,Jun,0,98.04,0.98,79555,3317.0,9,47.76,-0.13,1.9,7511.0,Sports,Georgia
1985-06-30,1985,Jun,0,98.04,0.95,19197,3317.0,9,47.76,-0.13,1.9,7567.0,SuperMiniCar,Georgia
1985-06-30,1985,Jun,0,98.04,0.85,33490,3317.0,9,47.76,-0.13,1.9,7561.0,MediumFamilyCar,Georgia
1985-07-31,1985,Jul,0,89.06,0.5,50412,2851.0,8,30.44,-0.57,1.1,2421.0,ExecutiveCar,Illinois
1985-07-31,1985,Jul,0,89.06,0.5,27980,2851.0,8,30.44,-0.57,1.1,2411.0,SmallFamilyCar,Illinois
1985-07-31,1985,Jul,0,89.06,0.5,39310,2851.0,8,30.44,-0.57,1.1,2467.0,MediumFamilyCar,Illinois
1985-08-31,1985,Aug,0,76.28,0.25,76235,3845.0,3,60.28,0.49,2.8,2513.0,Sports,Georgia
1985-08-31,1985,Aug,0,76.28,0.25,57543,3845.0,3,60.28,0.49,2.8,2463.0,ExecutiveCar,Georgia
1985-08-31,1985,Aug,0,76.28,0.25,37984,3845.0,3,60.28,0.49,2.8,2518.0,MediumFamilyCar,Georgia
1985-09-30,1985,Sep,0,95.62,0.99,31604,2314.0,8,67.89,0.11,2.3,7292.0,MediumFamilyCar,Illinois
1985-09-30,1985,Sep,0,95.62,0.96,75486,2314.0,8,67.89,0.11,2.3,7294.0,Sports,Illinois
1985-09-30,1985,Sep,0,95.62,0.76,25217,2314.0,8,67.89,0.11,2.3,7246.0,SmallFamilyCar,Illinois
1985-09-30,1985,Sep,0,95.62,0.93,57587,2314.0,8,67.89,0.11,2.3,7230.0,ExecutiveCar,Illinois
1985-10-31,1985,Oct,0,88.14,0.64,30235,1724.0,8,60.13,-0.13,2.5,4673.0,MediumFamilyCar,Illinois
1985-10-31,1985,Oct,0,88.14,0.69,50728,1724.0,8,60.13,-0.13,2.5,4685.0,ExecutiveCar,Illinois
1985-10-31,1985,Oct,0,88.14,0.66,18496,1724.0,8,60.13,-0.13,2.5,4713.0,SuperMiniCar,Illinois
1985-10-31,1985,Oct,0,88.14,0.67,77099,1724.0,8,60.13,-0.13,2.5,4731.0,Sports,Illinois
1985-11-30,1985,Nov,0,125.98,0.89,57164,4236.0,8,12.59,-3.78,2.6,853.0,ExecutiveCar,California
1985-11-30,1985,Nov,0,125.98,0.87,31908,4236.0,8,12.59,-3.78,2.6,855.0,MediumFamilyCar,California
1985-11-30,1985,Nov,0,125.98,0.85,20130,4236.0,8,12.59,-3.78,2.6,795.0,SmallFamilyCar,California
1985-12-31,1985,Dec,0,93.5,1.23,15778,3052.0,7,49.41,0.75,2.7,15102.0,SuperMiniCar,Georgia
1985-12-31,1985,Dec,0,93.5,1.16,38567,3052.0,7,49.41,0.75,2.7,15043.0,MediumFamilyCar,Georgia
1985-12-31,1985,Dec,0,93.5,1.47,26948,3052.0,7,49.41,0.75,2.7,15011.0,SmallFamilyCar,Georgia
1986-01-31,1986,Jan,0,93.22,0.41,33530,3898.0,6,15.47,-2.19,1.8,944.0,MediumFamilyCar,Illinois
1986-01-31,1986,Jan,0,93.22,0.35,15213,3898.0,6,15.47,-2.19,1.8,917.0,SuperMiniCar,Illinois
1986-01-31,1986,Jan,0,93.22,0.4,25290,3898.0,6,15.47,-2.19,1.8,914.0,SmallFamilyCar,Illinois
1986-01-31,1986,Jan,0,93.22,0.39,58867,3898.0,6,15.47,-2.19,1.8,910.0,ExecutiveCar,Illinois
1986-02-28,1986,Feb,0,84.79,0.4,35256,4450.0,5,27.44,0.44,1.4,1260.0,MediumFamilyCar,New York
1986-02-28,1986,Feb,0,84.79,0.42,55988,4450.0,5,27.44,0.44,1.4,1274.0,ExecutiveCar,New York
1986-02-28,1986,Feb,0,84.79,0.46,18762,4450.0,5,27.44,0.44,1.4,1256.0,SuperMiniCar,New York
1986-03-31,1986,Mar,0,97.34,0.94,52504,1077.0,5,15.95,-0.72,1.8,2520.0,ExecutiveCar,Illinois
1986-03-31,1986,Mar,0,97.34,0.96,79670,1077.0,5,15.95,-0.72,1.8,2463.0,Sports,Illinois
1986-03-31,1986,Mar,0,97.34,0.83,22983,1077.0,5,15.95,-0.72,1.8,2523.0,SmallFamilyCar,Illinois
1986-04-30,1986,Apr,0,93.35,1.0,52967,4481.0,3,47.52,0.66,2.7,1305.0,ExecutiveCar,California
1986-04-30,1986,Apr,0,93.35,1.0,32635,4481.0,3,47.52,0.66,2.7,1329.0,MediumFamilyCar,California
1986-04-30,1986,Apr,0,93.35,1.0,27129,4481.0,3,47.52,0.66,2.7,1324.0,SmallFamilyCar,California
1986-04-30,1986,Apr,0,93.35,1.0,70775,4481.0,3,47.52,0.66,2.7,1328.0,Sports,California
1986-05-31,1986,May,0,117.38,0.93,52786,3621.0,8,52.32,0.09,1.4,2760.0,ExecutiveCar,New York
1986-05-31,1986,May,0,117.38,0.98,38162,3621.0,8,52.32,0.09,1.4,2747.0,MediumFamilyCar,New York
1986-05-31,1986,May,0,117.38,0.86,24278,3621.0,8,52.32,0.09,1.4,2763.0,SmallFamilyCar,New York
1986-05-31,1986,May,0,117.38,0.86,78226,3621.0,8,52.32,0.09,1.4,2817.0,Sports,New York
1986-05-31,1986,May,0,117.38,0.99,16576,3621.0,8,52.32,0.09,1.4,2818.0,SuperMiniCar,New York
1986-06-30,1986,Jun,0,101.68,0.85,51122,1131.0,3,19.14,-1.73,1.7,2618.0,ExecutiveCar,California
1986-06-30,1986,Jun,0,101.68,0.8,17448,1131.0,3,19.14,-1.73,1.7,2666.0,SuperMiniCar,California
1986-06-30,1986,Jun,0,101.68,0.84,73152,1131.0,3,19.14,-1.73,1.7,2642.0,Sports,California
1986-07-31,1986,Jul,0,99.91,0.5,71585,1600.0,7,34.76,0.45,2.2,2756.0,Sports,Georgia
1986-07-31,1986,Jul,0,99.91,0.5,54079,1600.0,7,34.76,0.45,2.2,2757.0,ExecutiveCar,Georgia
1986-07-31,1986,Jul,0,99.91,0.5,17936,1600.0,7,34.76,0.45,2.2,2746.0,SuperMiniCar,Georgia
1986-07-31,1986,Jul,0,99.91,0.5,39762,1600.0,7,34.76,0.45,2.2,2754.0,MediumFamilyCar,Georgia
1986-08-31,1986,Aug,0,98.65,0.25,27126,2772.0,7,38.96,0.11,1.7,4657.0,SmallFamilyCar,California
1986-08-31,1986,Aug,0,98.65,0.25,32560,2772.0,7,38.96,0.11,1.7,4658.0,MediumFamilyCar,California
1986-08-31,1986,Aug,0,98.65,0.25,73943,2772.0,7,38.96,0.11,1.7,4615.0,Sports,California
1986-09-30,1986,Sep,0,107.86,0.99,51571,2065.0,4,33.9,-0.15,2.5,2869.0,ExecutiveCar,California
1986-09-30,1986,Sep,0,107.86,0.89,18117,2065.0,4,33.9,-0.15,2.5,2846.0,SuperMiniCar,California
1986-09-30,1986,Sep,0,107.86,0.87,77555,2065.0,4,33.9,-0.15,2.5,2844.0,Sports,California
1986-09-30,1986,Sep,0,107.86,0.98,24459,2065.0,4,33.9,-0.15,2.5,2847.0,SmallFamilyCar,California
1986-10-31,1986,Oct,0,95.48,0.67,55073,3136.0,7,19.52,-0.74,2.3,3945.0,ExecutiveCar,Georgia
1986-10-31,1986,Oct,0,95.48,0.68,73073,3136.0,7,19.52,-0.74,2.3,3960.0,Sports,Georgia
1986-10-31,1986,Oct,0,95.48,0.61,15591,3136.0,7,19.52,-0.74,2.3,3893.0,SuperMiniCar,Georgia
1986-11-30,1986,Nov,0,106.67,0.86,71021,3449.0,4,36.8,0.47,1.2,2373.0,Sports,New York
1986-11-30,1986,Nov,0,106.67,0.85,17720,3449.0,4,36.8,0.47,1.2,2404.0,SuperMiniCar,New York
1986-11-30,1986,Nov,0,106.67,0.87,55104,3449.0,4,36.8,0.47,1.2,2320.0,ExecutiveCar,New York
1986-12-31,1986,Dec,0,116.14,1.5,52143,3343.0,6,56.07,0.34,2.4,5276.0,ExecutiveCar,New York
1986-12-31,1986,Dec,0,116.14,1.22,73843,3343.0,6,56.07,0.34,2.4,5364.0,Sports,New York
1986-12-31,1986,Dec,0,116.14,1.26,35415,3343.0,6,56.07,0.34,2.4,5301.0,MediumFamilyCar,New York
1986-12-31,1986,Dec,0,116.14,1.46,15713,3343.0,6,56.07,0.34,2.4,5357.0,SuperMiniCar,New York
1986-12-31,1986,Dec,0,116.14,1.21,20038,3343.0,6,56.07,0.34,2.4,5350.0,SmallFamilyCar,New York
1987-01-31,1987,Jan,0,104.6,0.38,59879,2863.0,3,16.62,-2.37,2.1,872.0,ExecutiveCar,California
1987-01-31,1987,Jan,0,104.6,0.4,15935,2863.0,3,16.62,-2.37,2.1,840.0,SuperMiniCar,California
1987-01-31,1987,Jan,0,104.6,0.35,33391,2863.0,3,16.62,-2.37,2.1,830.0,MediumFamilyCar,California
1987-02-28,1987,Feb,0,97.5,0.47,27694,2318.0,9,17.15,0.03,1.2,648.0,SmallFamilyCar,New York
1987-02-28,1987,Feb,0,97.5,0.44,77989,2318.0,9,17.15,0.03,1.2,620.0,Sports,New York
1987-02-28,1987,Feb,0,97.5,0.4,19337,2318.0,9,17.15,0.03,1.2,638.0,SuperMiniCar,New York
1987-03-31,1987,Mar,0,90.47,0.82,23959,1615.0,6,33.08,0.48,1.6,2373.0,SmallFamilyCar,Illinois
1987-03-31,1987,Mar,0,90.47,0.96,15001,1615.0,6,33.08,0.48,1.6,2341.0,SuperMiniCar,Illinois
1987-03-31,1987,Mar,0,90.47,0.86,56806,1615.0,6,33.08,0.48,1.6,2346.0,ExecutiveCar,Illinois
1987-03-31,1987,Mar,0,90.47,0.77,79692,1615.0,6,33.08,0.48,1.6,2388.0,Sports,Illinois
1987-03-31,1987,Mar,0,90.47,0.99,35951,1615.0,6,33.08,0.48,1.6,2417.0,MediumFamilyCar,Illinois
1987-04-30,1987,Apr,0,97.25,1.0,17848,4597.0,7,67.12,0.51,2.9,830.0,SuperMiniCar,Illinois
1987-04-30,1987,Apr,0,97.25,1.0,35468,4597.0,7,67.12,0.51,2.9,854.0,MediumFamilyCar,Illinois
1987-04-30,1987,Apr,0,97.25,1.0,57357,4597.0,7,67.12,0.51,2.9,826.0,ExecutiveCar,Illinois
1987-05-31,1987,May,0,105.63,0.9,19044,3847.0,6,51.28,-0.31,2.7,1878.0,SuperMiniCar,Illinois
1987-05-31,1987,May,0,105.63,0.82,53440,3847.0,6,51.28,-0.31,2.7,1898.0,ExecutiveCar,Illinois
1987-05-31,1987,May,0,105.63,0.97,26640,3847.0,6,51.28,-0.31,2.7,1837.0,SmallFamilyCar,Illinois
1987-05-31,1987,May,0,105.63,0.85,38007,3847.0,6,51.28,-0.31,2.7,1877.0,MediumFamilyCar,Illinois
1987-05-31,1987,May,0,105.63,0.87,76873,3847.0,6,51.28,-0.31,2.7,1885.0,Sports,Illinois
1987-06-30,1987,Jun,0,84.67,0.78,75675,4762.0,6,51.86,0.01,3.0,4636.0,Sports,California
1987-06-30,1987,Jun,0,84.67,0.8,16949,4762.0,6,51.86,0.01,3.0,4599.0,SuperMiniCar,California
1987-06-30,1987,Jun,0,84.67,0.96,39064,4762.0,6,51.86,0.01,3.0,4620.0,MediumFamilyCar,California
1987-07-31,1987,Jul,0,108.32,0.5,53766,4708.0,6,33.49,-0.55,1.7,4453.0,ExecutiveCar,Georgia
1987-07-31,1987,Jul,0,108.32,0.5,23587,4708.0,6,33.49,-0.55,1.7,4460.0,SmallFamilyCar,Georgia
1987-07-31,1987,Jul,0,108.32,0.5,15917,4708.0,6,33.49,-0.55,1.7,4422.0,SuperMiniCar,Georgia
1987-07-31,1987,Jul,0,108.32,0.5,70161,4708.0,6,33.49,-0.55,1.7,4421.0,Sports,Georgia
1987-07-31,1987,Jul,0,108.32,0.5,39444,4708.0,6,33.49,-0.55,1.7,4459.0,MediumFamilyCar,Georgia
1987-08-31,1987,Aug,0,102.08,0.25,18174,3469.0,7,46.93,0.29,2.1,4204.0,SuperMiniCar,Georgia
1987-08-31,1987,Aug,0,102.08,0.25,74297,3469.0,7,46.93,0.29,2.1,4114.0,Sports,Georgia
1987-08-31,1987,Aug,0,102.08,0.25,55644,3469.0,7,46.93,0.29,2.1,4178.0,ExecutiveCar,Georgia
1987-08-31,1987,Aug,0,102.08,0.25,36413,3469.0,7,46.93,0.29,2.1,4189.0,MediumFamilyCar,Georgia
1987-08-31,1987,Aug,0,102.08,0.25,25468,3469.0,7,46.93,0.29,2.1,4193.0,SmallFamilyCar,Georgia
1987-09-30,1987,Sep,0,98.51,0.83,17241,2888.0,9,13.09,-2.59,2.7,4737.0,SuperMiniCar,Georgia
1987-09-30,1987,Sep,0,98.51,0.96,70995,2888.0,9,13.09,-2.59,2.7,4713.0,Sports,Georgia
1987-09-30,1987,Sep,0,98.51,0.92,36941,2888.0,9,13.09,-2.59,2.7,4683.0,MediumFamilyCar,Georgia
1987-09-30,1987,Sep,0,98.51,0.91,27125,2888.0,9,13.09,-2.59,2.7,4695.0,SmallFamilyCar,Georgia
1987-10-31,1987,Oct,0,93.41,0.63,20920,2046.0,8,49.39,0.74,1.1,1010.0,SmallFamilyCar,Illinois
1987-10-31,1987,Oct,0,93.41,0.64,52914,2046.0,8,49.39,0.74,1.1,1021.0,ExecutiveCar,Illinois
1987-10-31,1987,Oct,0,93.41,0.68,77629,2046.0,8,49.39,0.74,1.1,1046.0,Sports,Illinois
1987-10-31,1987,Oct,0,93.41,0.63,39506,2046.0,8,49.39,0.74,1.1,1039.0,MediumFamilyCar,Illinois
1987-11-30,1987,Nov,0,95.24,0.86,27564,1574.0,6,65.47,0.25,1.9,1824.0,SmallFamilyCar,California
1987-11-30,1987,Nov,0,95.24,0.81,54968,1574.0,6,65.47,0.25,1.9,1858.0,ExecutiveCar,California
1987-11-30,1987,Nov,0,95.24,0.86,15089,1574.0,6,65.47,0.25,1.9,1872.0,SuperMiniCar,California
1987-11-30,1987,Nov,0,95.24,0.88,34820,1574.0,6,65.47,0.25,1.9,1782.0,MediumFamilyCar,California
1987-12-31,1987,Dec,0,105.97,1.03,22769,3190.0,4,48.03,-0.36,2.5,12045.0,SmallFamilyCar,Georgia
1987-12-31,1987,Dec,0,105.97,1.27,79467,3190.0,4,48.03,-0.36,2.5,3033.0,Sports,Georgia
1987-12-31,1987,Dec,0,105.97,1.48,32898,3190.0,4,48.03,-0.36,2.5,12077.0,MediumFamilyCar,Georgia
1988-01-31,1988,Jan,0,98.72,0.49,55917,1992.0,7,63.18,0.24,2.0,811.0,ExecutiveCar,New York
1988-01-31,1988,Jan,0,98.72,0.49,16709,1992.0,7,63.18,0.24,2.0,809.0,SuperMiniCar,New York
1988-01-31,1988,Jan,0,98.72,0.46,71016,1992.0,7,63.18,0.24,2.0,809.0,Sports,New York
1988-01-31,1988,Jan,0,98.72,0.5,27328,1992.0,7,63.18,0.24,2.0,848.0,SmallFamilyCar,New York
1988-01-31,1988,Jan,0,98.72,0.41,37546,1992.0,7,63.18,0.24,2.0,809.0,MediumFamilyCar,New York
1988-02-29,1988,Feb,0,94.99,0.4,58787,3712.0,6,54.49,-0.16,1.6,1424.0,ExecutiveCar,California
1988-02-29,1988,Feb,0,94.99,0.47,77869,3712.0,6,54.49,-0.16,1.6,1428.0,Sports,California
1988-02-29,1988,Feb,0,94.99,0.39,24111,3712.0,6,54.49,-0.16,1.6,1398.0,SmallFamilyCar,California
1988-03-31,1988,Mar,0,104.69,0.87,76439,3192.0,9,19.49,-1.8,2.8,5048.0,Sports,Illinois
1988-03-31,1988,Mar,0,104.69,0.99,30077,3192.0,9,19.49,-1.8,2.8,5008.0,MediumFamilyCar,Illinois
1988-03-31,1988,Mar,0,104.69,0.98,50728,3192.0,9,19.49,-1.8,2.8,5003.0,ExecutiveCar,Illinois
1988-03-31,1988,Mar,0,104.69,0.83,20492,3192.0,9,19.49,-1.8,2.8,5000.0,SmallFamilyCar,Illinois
1988-03-31,1988,Mar,0,104.69,0.78,17169,3192.0,9,19.49,-1.8,2.8,5050.0,SuperMiniCar,Illinois
1988-04-30,1988,Apr,0,105.08,1.0,25545,2248.0,8,64.84,0.7,2.5,2171.0,SmallFamilyCar,New York
1988-04-30,1988,Apr,0,105.08,1.0,77892,2248.0,8,64.84,0.7,2.5,2092.0,Sports,New York
1988-04-30,1988,Apr,0,105.08,1.0,19238,2248.0,8,64.84,0.7,2.5,2176.0,SuperMiniCar,New York
1988-04-30,1988,Apr,0,105.08,1.0,51365,2248.0,8,64.84,0.7,2.5,2121.0,ExecutiveCar,New York
1988-04-30,1988,Apr,0,105.08,1.0,37577,2248.0,8,64.84,0.7,2.5,2123.0,MediumFamilyCar,New York
1988-05-31,1988,May,0,87.51,1.0,21131,4054.0,7,16.35,-2.96,1.4,3698.0,SmallFamilyCar,New York
1988-05-31,1988,May,0,87.51,0.95,54492,4054.0,7,16.35,-2.96,1.4,3702.0,ExecutiveCar,New York
1988-05-31,1988,May,0,87.51,0.96,76863,4054.0,7,16.35,-2.96,1.4,3628.0,Sports,New York
1988-05-31,1988,May,0,87.51,0.9,18041,4054.0,7,16.35,-2.96,1.4,3625.0,SuperMiniCar,New York
1988-06-30,1988,Jun,0,105.71,0.81,34227,1502.0,5,43.47,0.62,2.1,6345.0,MediumFamilyCar,New York
1988-06-30,1988,Jun,0,105.71,0.9,50698,1502.0,5,43.47,0.62,2.1,6332.0,ExecutiveCar,New York
1988-06-30,1988,Jun,0,105.71,0.79,27037,1502.0,5,43.47,0.62,2.1,6261.0,SmallFamilyCar,New York
1988-06-30,1988,Jun,0,105.71,0.99,77916,1502.0,5,43.47,0.62,2.1,6327.0,Sports,New York
1988-06-30,1988,Jun,0,105.71,0.9,15105,1502.0,5,43.47,0.62,2.1,6345.0,SuperMiniCar,New York
1988-07-31,1988,Jul,0,125.02,0.5,30600,2997.0,8,20.74,-1.1,1.9,4011.0,MediumFamilyCar,Illinois
1988-07-31,1988,Jul,0,125.02,0.5,78529,2997.0,8,20.74,-1.1,1.9,4095.0,Sports,Illinois
1988-07-31,1988,Jul,0,125.02,0.5,23521,2997.0,8,20.74,-1.1,1.9,4073.0,SmallFamilyCar,Illinois
1988-07-31,1988,Jul,0,125.02,0.5,15886,2997.0,8,20.74,-1.1,1.9,4014.0,SuperMiniCar,Illinois
1988-08-31,1988,Aug,0,104.7,0.25,57186,1820.0,4,13.18,-0.57,2.1,1954.0,ExecutiveCar,New York
1988-08-31,1988,Aug,0,104.7,0.25,70878,1820.0,4,13.18,-0.57,2.1,1925.0,Sports,New York
1988-08-31,1988,Aug,0,104.7,0.25,20310,1820.0,4,13.18,-0.57,2.1,1915.0,SmallFamilyCar,New York
1988-09-30,1988,Sep,0,83.01,0.87,50395,4687.0,6,36.98,0.64,2.9,6708.0,ExecutiveCar,Illinois
1988-09-30,1988,Sep,0,83.01,0.95,15427,4687.0,6,36.98,0.64,2.9,6688.0,SuperMiniCar,Illinois
1988-09-30,1988,Sep,0,83.01,0.75,79268,4687.0,6,36.98,0.64,2.9,6647.0,Sports,Illinois
1988-10-31,1988,Oct,0,101.77,0.62,31065,3151.0,9,29.61,-0.25,2.7,4726.0,MediumFamilyCar,New York
1988-10-31,1988,Oct,0,101.77,0.68,20738,3151.0,9,29.61,-0.25,2.7,4762.0,SmallFamilyCar,New York
1988-10-31,1988,Oct,0,101.77,0.62,74887,3151.0,9,29.61,-0.25,2.7,4797.0,Sports,New York
1988-10-31,1988,Oct,0,101.77,0.66,57400,3151.0,9,29.61,-0.25,2.7,4795.0,ExecutiveCar,New York
1988-11-30,1988,Nov,0,81.69,0.84,23241,4110.0,5,40.69,0.27,2.1,2042.0,SmallFamilyCar,Georgia
1988-11-30,1988,Nov,0,81.69,0.82,74859,4110.0,5,40.69,0.27,2.1,1983.0,Sports,Georgia
1988-11-30,1988,Nov,0,81.69,0.85,32136,4110.0,5,40.69,0.27,2.1,2035.0,MediumFamilyCar,Georgia
1988-11-30,1988,Nov,0,81.69,0.9,58082,4110.0,5,40.69,0.27,2.1,2031.0,ExecutiveCar,Georgia
1988-12-31,1988,Dec,0,131.67,1.26,76331,2970.0,9,45.98,0.12,2.6,4239.0,Sports,Georgia
1988-12-31,1988,Dec,0,131.67,1.06,20545,2970.0,9,45.98,0.12,2.6,13212.0,SmallFamilyCar,Georgia
1988-12-31,1988,Dec,0,131.67,1.37,39510,2970.0,9,45.98,0.12,2.6,13179.0,MediumFamilyCar,Georgia
1988-12-31,1988,Dec,0,131.67,1.09,16895,2970.0,9,45.98,0.12,2.6,13237.0,SuperMiniCar,Georgia
1989-01-31,1989,Jan,0,122.36,0.43,15316,1197.0,5,15.04,-2.06,2.9,1419.0,SuperMiniCar,Illinois
1989-01-31,1989,Jan,0,122.36,0.48,78571,1197.0,5,15.04,-2.06,2.9,1386.0,Sports,Illinois
1989-01-31,1989,Jan,0,122.36,0.4,36943,1197.0,5,15.04,-2.06,2.9,1394.0,MediumFamilyCar,Illinois
1989-01-31,1989,Jan,0,122.36,0.47,22461,1197.0,5,15.04,-2.06,2.9,1374.0,SmallFamilyCar,Illinois
1989-02-28,1989,Feb,0,93.34,0.43,37804,2669.0,7,19.63,0.23,1.3,2385.0,MediumFamilyCar,New York
1989-02-28,1989,Feb,0,93.34,0.35,15634,2669.0,7,19.63,0.23,1.3,2358.0,SuperMiniCar,New York
1989-02-28,1989,Feb,0,93.34,0.39,54171,2669.0,7,19.63,0.23,1.3,2340.0,ExecutiveCar,New York
1989-02-28,1989,Feb,0,93.34,0.48,24346,2669.0,7,19.63,0.23,1.3,2378.0,SmallFamilyCar,New York
1989-02-28,1989,Feb,0,93.34,0.39,78684,2669.0,7,19.63,0.23,1.3,2366.0,Sports,New York
1989-03-31,1989,Mar,0,77.54,0.84,77208,3626.0,5,44.9,0.56,1.0,8769.0,Sports,Georgia
1989-03-31,1989,Mar,0,77.54,0.84,54360,3626.0,5,44.9,0.56,1.0,8737.0,ExecutiveCar,Georgia
1989-03-31,1989,Mar,0,77.54,0.9,24854,3626.0,5,44.9,0.56,1.0,8783.0,SmallFamilyCar,Georgia
1989-04-30,1989,Apr,0,91.22,1.0,21804,3438.0,4,32.4,-0.39,1.4,1022.0,SmallFamilyCar,New York
1989-04-30,1989,Apr,0,91.22,1.0,36565,3438.0,4,32.4,-0.39,1.4,990.0,MediumFamilyCar,New York
1989-04-30,1989,Apr,0,91.22,1.0,52502,3438.0,4,32.4,-0.39,1.4,985.0,ExecutiveCar,New York
1989-04-30,1989,Apr,0,91.22,1.0,16925,3438.0,4,32.4,-0.39,1.4,994.0,SuperMiniCar,New York
1989-04-30,1989,Apr,0,91.22,1.0,75276,3438.0,4,32.4,-0.39,1.4,954.0,Sports,New York
1989-05-31,1989,May,0,98.19,0.97,17056,2202.0,4,54.79,0.41,1.3,2272.0,SuperMiniCar,California
1989-05-31,1989,May,0,98.19,0.86,50717,2202.0,4,54.79,0.41,1.3,2322.0,ExecutiveCar,California
1989-05-31,1989,May,0,98.19,0.81,72062,2202.0,4,54.79,0.41,1.3,2286.0,Sports,California
